Country,ReportID,Year,NumAuth,Agency,ReportSeries,Region,CountofRegions,URL,Title,FirstAuthor,AllAuthors,Citation,coll
Canada,Canadian technical report of fisheries and aquatic sciences 2490,2003,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Diameter measurements for identification of the first and second annulus on dorsal fin ray sections from lingcod (Ophiodon elongatus),"Surry, A.M.","Surry, A.M.; King, J.R.","Surry, A.M.; King, J.R./Diameter measurements for identification of the first and second annulus on dorsal fin ray sections from lingcod (Ophiodon elongatus)/Canadian technical report of fisheries and aquatic sciences","iii, 24 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2446,2003,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Suspended sediment in the Little Qualicum watershed 1986-2001,"Sweeten, T.","Sweeten, T.; McLean W.E.; Jensen, J.O.T.","Sweeten, T.; McLean W.E.; Jensen, J.O.T./Suspended sediment in the Little Qualicum watershed 1986-2001/Canadian technical report of fisheries and aquatic sciences","vii, 26 p."
Canada,Canadian technical report of hydrography and ocean sciences 227,2003,3,DFO,Canadian technical report of hydrography and ocean sciences,,,,Suspended sediment drift and dispersion at Hibernia,"Tedford, T.","Tedford, T.; Drozdowski, A.; Hannah, C.G.","Tedford, T.; Drozdowski, A.; Hannah, C.G./Suspended sediment drift and dispersion at Hibernia/Canadian technical report of hydrography and ocean sciences","vi, 57 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2651,2003,6,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Juvenile herring surveys : methods and database,"Thompson, M.","Thompson, M.; Hrabok, C; Hay, D.E.; Schweigert, J.: Haegele, C.; Armstrong, B.","Thompson, M.; Hrabok, C; Hay, D.E.; Schweigert, J.: Haegele, C.; Armstrong, B./Juvenile herring surveys : methods and database/Canadian manuscript report of fisheries and aquatic sciences","vi, 31 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2439,2003,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Small-scale movements of lobsters (Homarus americanus) : an application of radio-acoustic positioning and telemetry (RAPT) with an analysis of system resolution,"Tremblay, M.J.","Tremblay, M.J.; Andrade, Y.; O'Dor, R.K.","Tremblay, M.J.; Andrade, Y.; O'Dor, R.K./Small-scale movements of lobsters (Homarus americanus) : an application of radio-acoustic positioning and telemetry (RAPT) with an analysis of system resolution/Canadian technical report of fisheries and aquatic sciences","iv, 19 p."
Canada,Canadian data report of fisheries and aquatic sciences 1115,2003,5,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Data report on beam trawl and prawn trap catches in Clio Channel, British Columbia, 2002","Troffe, P.M.","Troffe, P.M.; Levings, C.D.; Sutherland, T.F.; Keong, V.: Piercey, G.E.","Troffe, P.M.; Levings, C.D.; Sutherland, T.F.; Keong, V.: Piercey, G.E./Data report on beam trawl and prawn trap catches in Clio Channel, British Columbia, 2002/Canadian data report of fisheries and aquatic sciences","v, 21 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2628,2003,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Survey of red sea urchin populations in the Deserters Group area, Queen Charlotte Strait, British Columbia, 2000","Tzotzos, D.","Tzotzos, D.; Campbell, A.; Bureau, D.","Tzotzos, D.; Campbell, A.; Bureau, D./Survey of red sea urchin populations in the Deserters Group area, Queen Charlotte Strait, British Columbia, 2000/Canadian manuscript report of fisheries and aquatic sciences","iii, 16 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2629,2003,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Survey of red sea urchin populations in Laredo Channel, British Columbia, 2000","Tzotzos, D.","Tzotzos, D.; Campbell, A.; Norgard, T.","Tzotzos, D.; Campbell, A.; Norgard, T./Survey of red sea urchin populations in Laredo Channel, British Columbia, 2000/Canadian manuscript report of fisheries and aquatic sciences","iii, 20 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2630,2003,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Survey of red sea urchin populations in the Tofino area, British Columbia, 2000","Tzotzos, D.","Tzotzos, D.; Campbell, A.; Bureau, D.","Tzotzos, D.; Campbell, A.; Bureau, D./Survey of red sea urchin populations in the Tofino area, British Columbia, 2000/Canadian manuscript report of fisheries and aquatic sciences","iii, 17 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2631,2003,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Survey of red sea urchin populations in the Becher Bay area, Southern Vancouver Island, British Columbia, 2001","Tzotzos, D.","Tzotzos, D.; Campbell, A.; Hajas, W.C.","Tzotzos, D.; Campbell, A.; Hajas, W.C./Survey of red sea urchin populations in the Becher Bay area, Southern Vancouver Island, British Columbia, 2001/Canadian manuscript report of fisheries and aquatic sciences","iii, 16 p."
Canada,Canadian technical report of hydrography and ocean sciences 233,2003,3,DFO,Canadian technical report of hydrography and ocean sciences,,,,Low-frequency variability in Lancaster Sound,"van der Baaren, A.","van der Baaren, A.; Petrie, B.; Prinsenberg, S.","van der Baaren, A.; Petrie, B.; Prinsenberg, S./Low-frequency variability in Lancaster Sound/Canadian technical report of hydrography and ocean sciences","xii, 124 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2643,2003,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Trace element and heavy metal data for blue mussels (Mytilus edulis) from Trinity Bay and Placentia Bay, Newfoundland","Veinott, G.","Veinott, G.; Whalen, R.; Miller-Banoub, J.","Veinott, G.; Whalen, R.; Miller-Banoub, J./Trace element and heavy metal data for blue mussels (Mytilus edulis) from Trinity Bay and Placentia Bay, Newfoundland/Canadian manuscript report of fisheries and aquatic sciences","iii, 9 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2453,2003,5,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Assessment of genetic diversity of the European oyster (Ostrea edulis) in Nova Scotia using microsatellite markers,"Vercaemer, B.","Vercaemer, B.; Spence, K.; Kenchington, E.; Mallet, A.: Harding, J.","Vercaemer, B.; Spence, K.; Kenchington, E.; Mallet, A.: Harding, J./Assessment of genetic diversity of the European oyster (Ostrea edulis) in Nova Scotia using microsatellite markers/Canadian technical report of fisheries and aquatic sciences","v, 30 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2476,2003,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Survey results of green sea urchin (Strongylocentrotus droebachiensis) populations in Queen Charlotte Strait, British Columbia, November 1997 and March 1998","Waddell, B.J.","Waddell, B.J.; Perry, R.I.; Kensall, D.","Waddell, B.J.; Perry, R.I.; Kensall, D./Survey results of green sea urchin (Strongylocentrotus droebachiensis) populations in Queen Charlotte Strait, British Columbia, November 1997 and March 1998/Canadian technical report of fisheries and aquatic sciences","x, 68 p."
Canada,Canadian data report of fisheries and aquatic sciences 1125,2003,5,DFO,Canadian data report of fisheries and aquatic sciences,,,,"CCGS W.E. Ricker Gulf of Alaska salmon survey, June 27 to July 6, 2000","Welch, D.W.","Welch, D.W.; Morris, J.F.T.; Thiess, M.E.; Trudel, M.: Anderson, D.J.","Welch, D.W.; Morris, J.F.T.; Thiess, M.E.; Trudel, M.: Anderson, D.J./CCGS W.E. Ricker Gulf of Alaska salmon survey, June 27 to July 6, 2000/Canadian data report of fisheries and aquatic sciences","vii, 110 p."
Canada,Canadian data report of fisheries and aquatic sciences 1116,2003,2,DFO,Canadian data report of fisheries and aquatic sciences,,,,Sablefish (Anoplopoma fimbria) research and assessment surveys conducted in British Columbia waters from 1996 through 2000,"Wyeth, M.R.","Wyeth, M.R.; Kronlund, A.R.","Wyeth, M.R.; Kronlund, A.R./Sablefish (Anoplopoma fimbria) research and assessment surveys conducted in British Columbia waters from 1996 through 2000/Canadian data report of fisheries and aquatic sciences","viii, 130 p."
Canada,Canadian data report of fisheries and aquatic sciences 1118,2003,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,Summary of the 2001 British Columbia sablefish (Anoplopoma fimbria) research and assessment survey,"Wyeth, M.R.","Wyeth, M.R.; Kronlund, A.R.; Elfert, M.","Wyeth, M.R.; Kronlund, A.R.; Elfert, M./Summary of the 2001 British Columbia sablefish (Anoplopoma fimbria) research and assessment survey/Canadian data report of fisheries and aquatic sciences","vii, 54 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2704,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Resurvey of Northern abalone, Haliotis kamtschatkana, populations in Southeast Queen Charlotte Islands, British Columbia, April 2002","Atkins, M","Atkins, M; Lessard, J.; Campbell, A.","Atkins, M; Lessard, J.; Campbell, A./Resurvey of Northern abalone, Haliotis kamtschatkana, populations in Southeast Queen Charlotte Islands, British Columbia, April 2002/Canadian manuscript report of fisheries and aquatic sciences","vi, 37 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2690,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Survey of Northern abalone, Haliotis kamtschatkana, populations along North-West Vancouver Island, British Columbia, May 2003","Atkins, M.","Atkins, M.; Lessard, J.","Atkins, M.; Lessard, J./Survey of Northern abalone, Haliotis kamtschatkana, populations along North-West Vancouver Island, British Columbia, May 2003/Canadian manuscript report of fisheries and aquatic sciences","iii, 12 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2537,2004,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Relative abundance of juvenile Atlantic salmon (Salmo salar) and other fishes in rivers of southeastern New Brunswick, from electrofishing surveys 1974 to 2003","Atkinson, G.","Atkinson, G.","Atkinson, G./Relative abundance of juvenile Atlantic salmon (Salmo salar) and other fishes in rivers of southeastern New Brunswick, from electrofishing surveys 1974 to 2003/Canadian technical report of fisheries and aquatic sciences","viii, 57 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2698,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Enumeration studies of coho salmon at Black Creek : 1995 adults and 1996 juveniles and adults,"Baillie, S.J.","Baillie, S.J.; Simpson, K.; Taylor, J.A.","Baillie, S.J.; Simpson, K.; Taylor, J.A./Enumeration studies of coho salmon at Black Creek : 1995 adults and 1996 juveniles and adults/Canadian manuscript report of fisheries and aquatic sciences","vi, 49 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2703,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Adult and juvenile coho salmon enumeration and coded-wire tag recovery analysis for Zolzap Creek, BC, 2003","Baxter, B.E.","Baxter, B.E.; Stephens, C.Y.","Baxter, B.E.; Stephens, C.Y./Adult and juvenile coho salmon enumeration and coded-wire tag recovery analysis for Zolzap Creek, BC, 2003/Canadian manuscript report of fisheries and aquatic sciences","viii, 47 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2697,2004,4,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Summary of catch monitoring programs for commercial salmon fisheries in southern B.C., 1998-2002","Beaith, B., Hop Wo L.","Beaith, B., Hop Wo L.; Kearey, L.; Bennett, W.R.; Fedorenko. A.","Beaith, B., Hop Wo L.; Kearey, L.; Bennett, W.R.; Fedorenko. A./Summary of catch monitoring programs for commercial salmon fisheries in southern B.C., 1998-2002/Canadian manuscript report of fisheries and aquatic sciences","viii, 45 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2550,2004,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,PBS Mapping 2 : developer's guide,"Boers, N.M.","Boers, N.M.; Haigh, R.; Schnute, J.T.","Boers, N.M.; Haigh, R.; Schnute, J.T./PBS Mapping 2 : developer's guide/Canadian technical report of fisheries and aquatic sciences","iv, 38 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2565,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Using biotelemetry to develop and optimize escape recapture methodologies for the aquaculture industry,"Bridger, C.J.","Bridger, C.J.; Booth, R.K.; McKinley, R.S.; Scruton, D.A.","Bridger, C.J.; Booth, R.K.; McKinley, R.S.; Scruton, D.A./Using biotelemetry to develop and optimize escape recapture methodologies for the aquaculture industry/Canadian technical report of fisheries and aquatic sciences","iii, 12 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2686,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Comparison of Severn Sound fish assemblages in Hog Bay and Penetang Bay, 1990 and 2002, using two indices of productive capacity","Brousseau, C.M.","Brousseau, C.M.; Randall, R.G.; Clark, M.G.","Brousseau, C.M.; Randall, R.G.; Clark, M.G./Comparison of Severn Sound fish assemblages in Hog Bay and Penetang Bay, 1990 and 2002, using two indices of productive capacity/Canadian manuscript report of fisheries and aquatic sciences","vii, 45 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2693,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Benthic community of Shuswap Lakes's foreshore,"Brown, T.G.","Brown, T.G.; Winchell, P.; Postans, N.","Brown, T.G.; Winchell, P.; Postans, N./Benthic community of Shuswap Lakes's foreshore/Canadian manuscript report of fisheries and aquatic sciences","iv, 33, [7] p."
Canada,Canadian technical report of fisheries and aquatic sciences 2568,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Fish community of Shuswap Lake's foreshore,"Brown, T.G.","Brown, T.G.; Winchell, P.","Brown, T.G.; Winchell, P./Fish community of Shuswap Lake's foreshore/Canadian technical report of fisheries and aquatic sciences","viii, 39, [11] p."
Canada,Canadian technical report of fisheries and aquatic sciences 2520,2004,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Mass balance models of the eastern Scotian Shelf before and after the cod collapse and other ecosystem changes,"Bundy, A.","Bundy, A.","Bundy, A./Mass balance models of the eastern Scotian Shelf before and after the cod collapse and other ecosystem changes/Canadian technical report of fisheries and aquatic sciences","xii, 193 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2562,2004,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Proceedings of the 31st annual aquatic toxicity workshop : October 24 to 27, 2004, Charlottetown, Prince Edward Island = Comptes rendus du 31e atelier annuel sur la toxicite aquatique : du 24 au 27 octobre 2004, Charlottetown, Ile du Prince Edouard","Burridge, L.E.","Burridge, L.E.; Haya, K.; Niimi, A.J.","Burridge, L.E.; Haya, K.; Niimi, A.J./Proceedings of the 31st annual aquatic toxicity workshop : October 24 to 27, 2004, Charlottetown, Prince Edward Island = Comptes rendus du 31e atelier annuel sur la toxicite aquatique : du 24 au 27 octobre 2004, Charlottetown, Ile du Prince Edouard/Canadian technical report of fisheries and aquatic sciences","xvii, 138 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2691,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Adult chinook escapement assessment conducted on the Nanaimo River during 2002,"Carter, E.W.","Carter, E.W.; Nagtegaal, D.A.; Hop Wo, N.K.","Carter, E.W.; Nagtegaal, D.A.; Hop Wo, N.K./Adult chinook escapement assessment conducted on the Nanaimo River during 2002/Canadian manuscript report of fisheries and aquatic sciences","vi, 41 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2513,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Overview of Federal, Provincial and international ocean regulatory and policy frameworks on the Scotian Shelf : prepared for the Federal-Provincial Eastern Scotian Shelf Integrated Management (ESSIM) Working Group","Chao, G.","Chao, G.; Herbert, G.; Coffen-Smout, S.; Breeze, H.","Chao, G.; Herbert, G.; Coffen-Smout, S.; Breeze, H./Overview of Federal, Provincial and international ocean regulatory and policy frameworks on the Scotian Shelf : prepared for the Federal-Provincial Eastern Scotian Shelf Integrated Management (ESSIM) Working Group/Canadian technical report of fisheries and aquatic sciences","xii, 231 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2688,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Catches of downstream migrating fish in fast-flowing rivers using rotary screw traps,"Chaput, G.J.","Chaput, G.J.; Jones, R.A.","Chaput, G.J.; Jones, R.A./Catches of downstream migrating fish in fast-flowing rivers using rotary screw traps/Canadian manuscript report of fisheries and aquatic sciences","v, 14 p."
Canada,Canadian data report of fisheries and aquatic sciences 1124,2004,4,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Multispecies trawl survey of Hecate Strait, F/V Viking Storm, June 10-28, 2002","Choromanski, E.M.","Choromanski, E.M.; Fargo, J.; Workman, G.D.; Mathias, K.","Choromanski, E.M.; Fargo, J.; Workman, G.D.; Mathias, K./Multispecies trawl survey of Hecate Strait, F/V Viking Storm, June 10-28, 2002/Canadian data report of fisheries and aquatic sciences","ix, 81 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2671,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Modelling the relationship between discharge and lake level in Ontario's inland lakes,"Chu, C.","Chu, C.; Minns, C.K.","Chu, C.; Minns, C.K./Modelling the relationship between discharge and lake level in Ontario's inland lakes/Canadian manuscript report of fisheries and aquatic sciences","v, 21 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2674,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Annotated list of the Arctic marine fishes of Canada,"Coad, B.W.","Coad, B.W.; Reist, J.D.","Coad, B.W.; Reist, J.D./Annotated list of the Arctic marine fishes of Canada/Canadian manuscript report of fisheries and aquatic sciences","iv, 112 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2528,2004,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Northern pike (Esox lucius) habitat enhancement in the Northwest Territories,"Cott, P.A.","Cott, P.A.","Cott, P.A./Northern pike (Esox lucius) habitat enhancement in the Northwest Territories/Canadian technical report of fisheries and aquatic sciences","vii, 32 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2677,2004,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Catch and release mortality for coho salmon captured on motor-mooched cut-plug herring near Work Channel, British Columbia, in 1998","Cox-Rogers, S.","Cox-Rogers, S.","Cox-Rogers, S./Catch and release mortality for coho salmon captured on motor-mooched cut-plug herring near Work Channel, British Columbia, in 1998/Canadian manuscript report of fisheries and aquatic sciences","vii, 28 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2676,2004,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,1999 coho catch and release mortality studies (marine recreational) in Northern British Columbia,"Cox-Rogers, S.","Cox-Rogers, S.","Cox-Rogers, S./1999 coho catch and release mortality studies (marine recreational) in Northern British Columbia/Canadian manuscript report of fisheries and aquatic sciences","vi, 23 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2675,2004,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Results of the 2001 marine recreational chinook catch and release mortality study at Work Channel and Dundas Island, British Columbia","Cox-Rogers, S.","Cox-Rogers, S.","Cox-Rogers, S./Results of the 2001 marine recreational chinook catch and release mortality study at Work Channel and Dundas Island, British Columbia/Canadian manuscript report of fisheries and aquatic sciences","vi, 12 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2705,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Biological synopsis of grass carp (Ctenopharyngodon idella),"Cudmore, B.","Cudmore, B.; Mandrak, N.E.","Cudmore, B.; Mandrak, N.E./Biological synopsis of grass carp (Ctenopharyngodon idella)/Canadian manuscript report of fisheries and aquatic sciences","v, 44 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2707,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Aquatic species at risk in the Thames River watershed, Ontario","Cudmore, B.","Cudmore, B.; MacKinnon, C.A.; Madzia, S.E.","Cudmore, B.; MacKinnon, C.A.; Madzia, S.E./Aquatic species at risk in the Thames River watershed, Ontario/Canadian manuscript report of fisheries and aquatic sciences","vii, 125 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2516,2004,5,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Suspended sediment, water quality, and hydrodynamics of the Petitcodiac River Estuary, New Brunswick (2002-2003)","Curran, K.J.","Curran, K.J.; Milligan, T.G.; Bugden, G.; Law, B.: Scotney, M.","Curran, K.J.; Milligan, T.G.; Bugden, G.; Law, B.: Scotney, M./Suspended sediment, water quality, and hydrodynamics of the Petitcodiac River Estuary, New Brunswick (2002-2003)/Canadian technical report of fisheries and aquatic sciences","xi, 88 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2515,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,The contribution of constructed side-channels to coho salmon smolt production in the Oyster River,"Decker, A.S.","Decker, A.S.; Lightly, M.J.","Decker, A.S.; Lightly, M.J./The contribution of constructed side-channels to coho salmon smolt production in the Oyster River/Canadian technical report of fisheries and aquatic sciences","viii, 32"
Canada,Canadian technical report of fisheries and aquatic sciences 2556,2004,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Estimates of Atlantic salmon smolt production in the Western Brook system, Newfoundland","Dietrich, J.P.","Dietrich, J.P.; Cunjak, R.A.; Bujold, V.; Mullins, C.C.","Dietrich, J.P.; Cunjak, R.A.; Bujold, V.; Mullins, C.C./Estimates of Atlantic salmon smolt production in the Western Brook system, Newfoundland/Canadian technical report of fisheries and aquatic sciences","vi, 32 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2667,2004,5,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Capture and transport of juvenile coho (Oncorhynchus kisutch) and steelhead (O. mykiss) salmon past the Cleveland Dam on the Capilano River in 2001 and 2002 with an assessment of Upper Capilano River production,"Diewert, R.E.","Diewert, R.E.; Evers, S.; Dickson, R.; Tadey, J.A.: Galbraith, R.V.","Diewert, R.E.; Evers, S.; Dickson, R.; Tadey, J.A.: Galbraith, R.V./Capture and transport of juvenile coho (Oncorhynchus kisutch) and steelhead (O. mykiss) salmon past the Cleveland Dam on the Capilano River in 2001 and 2002 with an assessment of Upper Capilano River production/Canadian manuscript report of fisheries and aquatic sciences","viii, 101 p."
Canada,Canadian technical report of hydrography and ocean sciences 240,2004,3,DFO,Canadian technical report of hydrography and ocean sciences,,,,bblt Version 7.0 user's manual,"Drozdowski, A.","Drozdowski, A.; Hannah, C.; Tedford, T.","Drozdowski, A.; Hannah, C.; Tedford, T./bblt Version 7.0 user's manual/Canadian technical report of hydrography and ocean sciences","vi, 69 p."
Canada,Canadian technical report of hydrography and ocean sciences 236,2004,3,DFO,Canadian technical report of hydrography and ocean sciences,,,,Comparison of model surface currents and drifter data from the Grand Banks,"Dunlap, E.","Dunlap, E.; Tang, C.C.L.; Wang, C.K.","Dunlap, E.; Tang, C.C.L.; Wang, C.K./Comparison of model surface currents and drifter data from the Grand Banks/Canadian technical report of hydrography and ocean sciences","vi, 28 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2534,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Pacific herring coded wire tagging study : 2003 releases and recoveries,"Flostrand, L.","Flostrand, L.; Schweigert, J.F.","Flostrand, L.; Schweigert, J.F./Pacific herring coded wire tagging study : 2003 releases and recoveries/Canadian technical report of fisheries and aquatic sciences","vii, 57 p."
Canada,Canadian data report of fisheries and aquatic sciences 1153,2004,4,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Exploratory surveys for inshore tanner crabs (Chionoecetes bairdi) in Rivers Inlet and Fitz Hugh Sound, British Columbia, January-March, 2004","Fong, K.H.","Fong, K.H.; Gillespie, G.E.; Phillips, A.C.; Krause, G.G.","Fong, K.H.; Gillespie, G.E.; Phillips, A.C.; Krause, G.G./Exploratory surveys for inshore tanner crabs (Chionoecetes bairdi) in Rivers Inlet and Fitz Hugh Sound, British Columbia, January-March, 2004/Canadian data report of fisheries and aquatic sciences","vii, 104 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2681,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Exploratory intertidal bivalve surveys in British Columbia, 2000 and 2001","Gillespie, G.E.","Gillespie, G.E.; Bourne, N.F.; Rusch, B","Gillespie, G.E.; Bourne, N.F.; Rusch, B/Exploratory intertidal bivalve surveys in British Columbia, 2000 and 2001/Canadian manuscript report of fisheries and aquatic sciences","ix, 120 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2672,2004,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Life history characteristics of freshwater fishes occurring in Newfoundland and Labrador, with major emphasis on riverine habitat requirements","Grant, C.G.J.","Grant, C.G.J.; Lee, E.M.","Grant, C.G.J.; Lee, E.M./Life history characteristics of freshwater fishes occurring in Newfoundland and Labrador, with major emphasis on riverine habitat requirements/Canadian manuscript report of fisheries and aquatic sciences","xii, 186 p."
Canada,Canadian data report of fisheries and aquatic sciences 1152,2004,7,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Atlantic mackerel (Scomber scombrus L.) maturity study. (1), biological data collected in partnership with the industry at the Martine Marie Fishery Ltd. Plant (Barry Group), Middle West Pubnico, Nova Scotia, between 2001 and 2003","Gregoire, F.","Gregoire, F.; d'Entremont, C.; Levesque, C.; McGillivray, C.: Lefebvre, L.; Smith, D.; Gehue, J.","Gregoire, F.; d'Entremont, C.; Levesque, C.; McGillivray, C.: Lefebvre, L.; Smith, D.; Gehue, J./Atlantic mackerel (Scomber scombrus L.) maturity study. (1), biological data collected in partnership with the industry at the Martine Marie Fishery Ltd. Plant (Barry Group), Middle West Pubnico, Nova Scotia, between 2001 and 2003/Canadian data report of fisheries and aquatic sciences","v, 84 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2503,2004,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Marine mammals in the Hecate Strait ecosystem,"Gregr, E.J.","Gregr, E.J.","Gregr, E.J./Marine mammals in the Hecate Strait ecosystem/Canadian technical report of fisheries and aquatic sciences","vii, 56 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2673,2004,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Bottom trawl survey of young-of-the-year lingcod (Ophiodon elongatus) in the Strait of Georgia by the R/V Neocaligus, July 28-August 9, 2003","Haggarty, D.R.","Haggarty, D.R.; King, J.R.; Mathias, K.L.","Haggarty, D.R.; King, J.R.; Mathias, K.L./Bottom trawl survey of young-of-the-year lingcod (Ophiodon elongatus) in the Strait of Georgia by the R/V Neocaligus, July 28-August 9, 2003/Canadian manuscript report of fisheries and aquatic sciences","v, 39 p."
Canada,Canadian technical report of fisheries and aquatic sciences 2533,2004,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Hook and line survey of lingcod (Ophiodon elongatus) and rockfish (Sebastes sp.) stocks Southern Strait of Georgia (Statistical Areas 17, 18, and 19) October 2003","Haggarty, D.R.","Haggarty, D.R.; King, J.R.","Haggarty, D.R.; King, J.R./Hook and line survey of lingcod (Ophiodon elongatus) and rockfish (Sebastes sp.) stocks Southern Strait of Georgia (Statistical Areas 17, 18, and 19) October 2003/Canadian technical report of fisheries and aquatic sciences","viii, 38 p."
Canada,Canadian data report of fisheries and aquatic sciences 1156,2004,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2001,"Haigh, N.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L.","Haigh, N.; Whyte, J.N.C.; Sherry, K.L./Biological and oceanographic data from the Harmful Algae Monitoring Program associated with salmon farm sites on the west coast of Canada in 2001/Canadian data report of fisheries and aquatic sciences","v, 346 p."
