Canada,PRO 2011/025,2011,UFO,DFO,CSAS Proceedings,National Capital Region,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_025-eng.html,"Zonal Advisory Meeting of the National Marine Mammal Peer Review Committee (NMMPRC): Advice on a community allocations model for harvesting Baffin Bay Narwhal; May 6, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Zonal Advisory Meeting of the National Marine Mammal Peer Review Committee (NMMPRC): Advice on a community allocations model for harvesting Baffin Bay Narwhal; May 6, 2011/CSAS Proceedings"
Canada,PRO 2011/026,2011,UFO,DFO,CSAS Proceedings,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_026-eng.html,"Regional Science Advisory Process on the review of the preliminary results from the groundfish and shrimp multidisciplinary survey in August 2010 in the Estuary and Northern Gulf of St. Lawrence; October 13, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Science Advisory Process on the review of the preliminary results from the groundfish and shrimp multidisciplinary survey in August 2010 in the Estuary and Northern Gulf of St. Lawrence; October 13, 2010/CSAS Proceedings"
Canada,PRO 2011/027,2011,UFO,DFO,CSAS Proceedings,National Capital Region,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_027-eng.html,"Zonal Advisory Meeting of the National Marine Mammal Peer Review Committee (NMMPRC): Baffin Bay Narwhal - Population level sustainable harvest calculation; April 1, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Zonal Advisory Meeting of the National Marine Mammal Peer Review Committee (NMMPRC): Baffin Bay Narwhal - Population level sustainable harvest calculation; April 1, 2011/CSAS Proceedings"
Canada,PRO 2011/028,2011,UFO,DFO,CSAS Proceedings,Gulf,3,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_028-eng.html,"Proceedings of the Zonal Advisory Process on the Pre-COSEWIC Review and Evaluation of Progress on Management Objectives for the American Eel; August 31 to September 3, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Zonal Advisory Process on the Pre-COSEWIC Review and Evaluation of Progress on Management Objectives for the American Eel; August 31 to September 3, 2010/CSAS Proceedings"
Canada,PRO 2011/029,2011,UFO,DFO,CSAS Proceedings,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_029-eng.html,"Proceedings of a Regional Advisory Process to Review the Community Aquatic Monitoring Program (CAMP) and its Use to Infer the Ecological Health of Bays and Estuaries in the Southern Gulf of St. Lawrence; March 17 and 18, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of a Regional Advisory Process to Review the Community Aquatic Monitoring Program (CAMP) and its Use to Infer the Ecological Health of Bays and Estuaries in the Southern Gulf of St. Lawrence; March 17 and 18, 2010/CSAS Proceedings"
Canada,PRO 2011/030,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_030-eng.html,"Proceedings of a Maritimes Science Advisory Process to Develop a Framework for Monitoring the Musquash Estuary Marine Protected Area (MPA) and Administered Intertidal Area (AIA); December 9-10, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of a Maritimes Science Advisory Process to Develop a Framework for Monitoring the Musquash Estuary Marine Protected Area (MPA) and Administered Intertidal Area (AIA); December 9-10, 2010/CSAS Proceedings"
Canada,PRO 2011/031,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_031-eng.html,"Proceedings of the Maritimes Region Science Advisory Process on the Assessment Framework for Southwest Nova Scotia/Bay of Fundy Herring; January 24-28, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Maritimes Region Science Advisory Process on the Assessment Framework for Southwest Nova Scotia/Bay of Fundy Herring; January 24-28, 2011/CSAS Proceedings"
Canada,PRO 2011/032,2011,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_032-eng.html,"Zonal Advisory Process for the Pre-COSEWIC Assessment of Atlantic, Northern and Spotted Wolffish; September 14-15, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Zonal Advisory Process for the Pre-COSEWIC Assessment of Atlantic, Northern and Spotted Wolffish; September 14-15, 2010/CSAS Proceedings"
Canada,PRO 2011/033,2011,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,2,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_033-eng.html,"Zonal Advisory Process on Northern and Striped Shrimp; March 24-26, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Zonal Advisory Process on Northern and Striped Shrimp; March 24-26, 2010/CSAS Proceedings"
Canada,PRO 2011/034,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_034-eng.html,Proceedings of the Western Component Pollock (4Xopqrs5) Management Strategy Evaluation Science Peer Review; 9-10 May 2011,DFO-MPO,DFO-MPO,DFO-MPO/Proceedings of the Western Component Pollock (4Xopqrs5) Management Strategy Evaluation Science Peer Review; 9-10 May 2011/CSAS Proceedings
Canada,PRO 2011/035,2011,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_035-eng.html,"Seventh meeting of the Canadian Eel Science Working Group; October 14-16, 2009",DFO-MPO,DFO-MPO,"DFO-MPO/Seventh meeting of the Canadian Eel Science Working Group; October 14-16, 2009/CSAS Proceedings"
Canada,PRO 2011/036,2011,UFO,DFO,CSAS Proceedings,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_036-eng.html,"Zonal Science Advisory Process on the 13th Annual meeting of the Atlantic Zone Monitoring Program (AZMP); March 22-24, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Zonal Science Advisory Process on the 13th Annual meeting of the Atlantic Zone Monitoring Program (AZMP); March 22-24, 2011/CSAS Proceedings"
Canada,PRO 2011/037,2011,UFO,DFO,CSAS Proceedings,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_037-eng.html,"Regional Science Advisory Process on the Review of the St. Lawrence Estuary Marine Protected Area Ecological Monitoring Plan; May 3-5, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Science Advisory Process on the Review of the St. Lawrence Estuary Marine Protected Area Ecological Monitoring Plan; May 3-5, 2011/CSAS Proceedings"
Canada,PRO 2011/038,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_038-eng.html,Proceedings of the Maritimes Region Science Advisory Process on the Recovery Potential Assessment of Atlantic Mud-piddock (Barnea truncate); September 30 - 1 October 2010,DFO-MPO,DFO-MPO,DFO-MPO/Proceedings of the Maritimes Region Science Advisory Process on the Recovery Potential Assessment of Atlantic Mud-piddock (Barnea truncate); September 30 - 1 October 2010/CSAS Proceedings
Canada,PRO 2011/039,2011,UFO,DFO,CSAS Proceedings,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_039-eng.html,"Proceedings of the Gulf Regional Advisory Process Meeting of the Assessment of the Scallop Fishery of the Southern Gulf of St. Lawrence; February 17-18, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Gulf Regional Advisory Process Meeting of the Assessment of the Scallop Fishery of the Southern Gulf of St. Lawrence; February 17-18, 2011/CSAS Proceedings"
Canada,PRO 2011/040,2011,UFO,DFO,CSAS Proceedings,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_040-eng.html,"Proceedings of the Regional Advisory Process on the Assessment of Allowable Harm for Striped Bass (Morone saxatilis) from the southern Gulf of St. Lawrence; February 4, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Regional Advisory Process on the Assessment of Allowable Harm for Striped Bass (Morone saxatilis) from the southern Gulf of St. Lawrence; February 4, 2011/CSAS Proceedings"
Canada,PRO 2011/041,2011,UFO,DFO,CSAS Proceedings,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_041-eng.html,"Proceedings of the Zonal Advisory Process on the Pre-COSEWIC Review of Striped Bass (Morone saxatilis); February 2 and 3, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Zonal Advisory Process on the Pre-COSEWIC Review of Striped Bass (Morone saxatilis); February 2 and 3, 2011/CSAS Proceedings"
Canada,PRO 2011/043,2011,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_043-eng.html,"Regional Workshop on the Review of the findings from the aquaculture Drifters programme on the south coast of Newfoundland; November 30, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Workshop on the Review of the findings from the aquaculture Drifters programme on the south coast of Newfoundland; November 30, 2010/CSAS Proceedings"
Canada,PRO 2011/044,2011,UFO,DFO,CSAS Proceedings,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_044-eng.html,"Zonal Advisory Process on the Recovery Potential Assessment of Acadian Redfish (Sebastes fasciatus), Atlantic Canada Designatable Unit (DU) and Deepwater redfish (S. mentella), Northern and Gulf of St. Lawrence - Laurentian Channel DUs; March 8-9, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Zonal Advisory Process on the Recovery Potential Assessment of Acadian Redfish (Sebastes fasciatus), Atlantic Canada Designatable Unit (DU) and Deepwater redfish (S. mentella), Northern and Gulf of St. Lawrence - Laurentian Channel DUs; March 8-9, 2011/CSAS Proceedings"
Canada,PRO 2011/045,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_045-eng.html,"Considerations for the Estimation of Incidental Catch in the Eastern Canadian Swordfish/Other Tunas Longline Fishery Science Peer Review; July 11-12, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Considerations for the Estimation of Incidental Catch in the Eastern Canadian Swordfish/Other Tunas Longline Fishery Science Peer Review; July 11-12, 2011/CSAS Proceedings"
Canada,PRO 2011/046,2011,UFO,DFO,CSAS Proceedings,National Capital Region,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_046-eng.html,"Application of Ecologically and Biologically Significant Areas (EBSA) Criteria - Lessons Learned; May 19-20, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Application of Ecologically and Biologically Significant Areas (EBSA) Criteria - Lessons Learned; May 19-20, 2011/CSAS Proceedings"
Canada,PRO 2011/047,2011,UFO,DFO,CSAS Proceedings,National Capital Region,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_047-eng.html,"Identification of Ecologically and Biologically Significant Areas (EBSAs) in the Canadian Arctic; June 14-17, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Identification of Ecologically and Biologically Significant Areas (EBSAs) in the Canadian Arctic; June 14-17, 2011/CSAS Proceedings"
Canada,PRO 2011/048,2011,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_048-eng.html,"Recovery Potential Assessment for Atlantic Cod (Newfoundland and Labrador, Laurentian North, Laurentian South, Southern Designatable Units); February 21-25, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Recovery Potential Assessment for Atlantic Cod (Newfoundland and Labrador, Laurentian North, Laurentian South, Southern Designatable Units); February 21-25, 2011/CSAS Proceedings"
Canada,PRO 2011/049,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_049-eng.html,"Atlantic Bluefin Tuna (Thunnus thynnus) Recovery Potential Assessment Science Peer Review; 13-15 July, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Atlantic Bluefin Tuna (Thunnus thynnus) Recovery Potential Assessment Science Peer Review; 13-15 July, 2011/CSAS Proceedings"
Canada,PRO 2011/050,2011,UFO,DFO,CSAS Proceedings,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_050-eng.html,"Proceedings of the Zonal Science Advisory Process on Recovery Potential Assessment of the Maritime Designatable Unit of American Plaice (Hippoglossoides platessoides); March 24 and 25, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Zonal Science Advisory Process on Recovery Potential Assessment of the Maritime Designatable Unit of American Plaice (Hippoglossoides platessoides); March 24 and 25, 2011/CSAS Proceedings"
Canada,PRO 2011/051,2011,UFO,DFO,CSAS Proceedings,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_051-eng.html,"Proceedings of Gulf and Maritimes Zonal Science Advisory Process Framework Meeting for Atlantic Cod Assessment Models, Medium-term Projections, and Reference Points; December 6-8, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of Gulf and Maritimes Zonal Science Advisory Process Framework Meeting for Atlantic Cod Assessment Models, Medium-term Projections, and Reference Points; December 6-8, 2010/CSAS Proceedings"
Canada,PRO 2011/053,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_053-eng.html,"Regional Science Advisory Process on Management procedures for the multi-gear sablefish (Anoplopoma fimbria) fishery in British Columbia; January 17, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Science Advisory Process on Management procedures for the multi-gear sablefish (Anoplopoma fimbria) fishery in British Columbia; January 17, 2011/CSAS Proceedings"
Canada,PRO 2011/054,2011,UFO,DFO,CSAS Proceedings,Central & Arctic,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_054-eng.html,"Evaluation of methods for estimating bowhead whale abundance; September 28 and 29, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Evaluation of methods for estimating bowhead whale abundance; September 28 and 29, 2011/CSAS Proceedings"
Canada,PRO 2011/055,2011,UFO,DFO,CSAS Proceedings,Central & Arctic,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_055-eng.html,"Proceedings of the Technical Review for Baffinland's Mary River Project draft Environmental Impact Statement (EIS); 7 March and 19 September, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Technical Review for Baffinland's Mary River Project draft Environmental Impact Statement (EIS); 7 March and 19 September, 2011/CSAS Proceedings"
Canada,PRO 2011/056,2011,UFO,DFO,CSAS Proceedings,Central & Arctic,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_056-eng.html,"Proceedings of the CSAS Peer-review of the Risk Assessment for Ship-Mediated Introductions of Aquatic Nonindigenous Species to the Great Lakes and the Canadian Arctic; March 1-2, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the CSAS Peer-review of the Risk Assessment for Ship-Mediated Introductions of Aquatic Nonindigenous Species to the Great Lakes and the Canadian Arctic; March 1-2, 2011/CSAS Proceedings"
Canada,PRO 2011/057,2011,UFO,DFO,CSAS Proceedings,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_057-eng.html,"Regional workshop on preliminary results from the multidisciplinary survey in 2011 in the Estuary and Northern Gulf of St. Lawrence; December 6, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Regional workshop on preliminary results from the multidisciplinary survey in 2011 in the Estuary and Northern Gulf of St. Lawrence; December 6, 2011/CSAS Proceedings"
Canada,PRO 2011/058,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_058-eng.html,"Pelagics Standing Committee reviews of: Stock assessment and management advice for the British Columbia herring stocks, 2010 assessment and 2011 forecasts, and Pacific herring biological sampling program design; September 1-2, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Pelagics Standing Committee reviews of: Stock assessment and management advice for the British Columbia herring stocks, 2010 assessment and 2011 forecasts, and Pacific herring biological sampling program design; September 1-2, 2010/CSAS Proceedings"
Canada,PRO 2011/059,2011,UFO,DFO,CSAS Proceedings,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_059-eng.html,"Regional Science Advisory Process on the Precautionary approach reference points and Total Allowable Catch (TAC) adjustments rules for Northern Gulf of St. Lawrence shrimps (Pandalus borealis) Stocks; November 2, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Science Advisory Process on the Precautionary approach reference points and Total Allowable Catch (TAC) adjustments rules for Northern Gulf of St. Lawrence shrimps (Pandalus borealis) Stocks; November 2, 2011/CSAS Proceedings"
Canada,PRO 2011/061,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_061-eng.html,"Proceedings of the Centre of Science Advice, Pacific Region. Assessment of Pacific sardine in British Columbia waters, with an emphasis on seasonal abundance and migration estimates; January 18, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Centre of Science Advice, Pacific Region. Assessment of Pacific sardine in British Columbia waters, with an emphasis on seasonal abundance and migration estimates; January 18, 2011/CSAS Proceedings"
Canada,PRO 2011/062,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_062-eng.html,"A review of the Pacific herring assessment framework and stock assessment and management advice for Pacific herring 2011 status and 2012 forecasts; September 7-9, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/A review of the Pacific herring assessment framework and stock assessment and management advice for Pacific herring 2011 status and 2012 forecasts; September 7-9, 2011/CSAS Proceedings"
Canada,PRO 2011/063,2011,UFO,DFO,CSAS Proceedings,National Capital Region,2,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_063-eng.html,"Proceedings from the National Peer Review Technical Expertise in Stock Assessment (TESA) Workshop on Stock Assessment Methods for Data Poor Species in Canada; 11-12 May, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings from the National Peer Review Technical Expertise in Stock Assessment (TESA) Workshop on Stock Assessment Methods for Data Poor Species in Canada; 11-12 May, 2010/CSAS Proceedings"
Canada,PRO 2011/064,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_064-eng.html,"Regional Science Advisory Meeting of the 2011 Fraser River Sockeye and Pink Salmon Forecast; February 4, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Science Advisory Meeting of the 2011 Fraser River Sockeye and Pink Salmon Forecast; February 4, 2011/CSAS Proceedings"
Canada,PRO 2011/065,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_065-eng.html,"Regional Advisory Process on the Review of the Assessment of Inshore Shrimp Stocks and Status Update of Wild Geoduck Stocks; November 29, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Regional Advisory Process on the Review of the Assessment of Inshore Shrimp Stocks and Status Update of Wild Geoduck Stocks; November 29, 2011/CSAS Proceedings"
Canada,PRO 2011/066,2011,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_066-eng.html,Proceedings of the Maritimes Science Advisory Process for the Assessment of Northern Shrimp on the Eastern Scotian Shelf; 17 December 2010,DFO-MPO,DFO-MPO,DFO-MPO/Proceedings of the Maritimes Science Advisory Process for the Assessment of Northern Shrimp on the Eastern Scotian Shelf; 17 December 2010/CSAS Proceedings
Canada,PRO 2011/069,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_069-eng.html,"Proceedings of the Centre for Science Advice, Pacific Region Review of A framework for an ecosystem-based approach to managing the Strait of Georgia, British Columbia; February 16-17, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Centre for Science Advice, Pacific Region Review of A framework for an ecosystem-based approach to managing the Strait of Georgia, British Columbia; February 16-17, 2011/CSAS Proceedings"
Canada,PRO 2011/070,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_070-eng.html,"Proceedings of the Pacific Region Science Advisory Process for Outside Stocks of Lingcod (Ophiodon elongatus) and the Inside Population of Yelloweye Rockfish (Sebastes ruberrimus) in British Columbia, Canada; April 7-8, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Pacific Region Science Advisory Process for Outside Stocks of Lingcod (Ophiodon elongatus) and the Inside Population of Yelloweye Rockfish (Sebastes ruberrimus) in British Columbia, Canada; April 7-8, 2011/CSAS Proceedings"
Canada,PRO 2011/071,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_071-eng.html,"Proceedings of the Pacific Region Science Advisory Process for Spiny Dogfish (Squalus acanthius) in British Columbia, Canada; May 17, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Pacific Region Science Advisory Process for Spiny Dogfish (Squalus acanthius) in British Columbia, Canada; May 17, 2010/CSAS Proceedings"
Canada,PRO 2011/072,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_072-eng.html,"Proceedings of the Centre for Science Advice, Pacific Region - Review of Recovery Potential Assessment - Rocky Mountain Ridged Mussel (Gonidea Angulata) in British Columbia; February 25, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Centre for Science Advice, Pacific Region - Review of Recovery Potential Assessment - Rocky Mountain Ridged Mussel (Gonidea Angulata) in British Columbia; February 25, 2011/CSAS Proceedings"
Canada,PRO 2011/073,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_073-eng.html,"Proceedings of the Centre for Science Advice Pacific Region for the review of: habitat impact assessment of small-scale geoduck aquaculture, update to the pink and spiny scallop assessment framework, sea cucumber assessment update, Manila clam assessment update on the Central Coast, and inshore shrimp assessment update; November 30 - December 2, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Centre for Science Advice Pacific Region for the review of: habitat impact assessment of small-scale geoduck aquaculture, update to the pink and spiny scallop assessment framework, sea cucumber assessment update, Manila clam assessment update on the Central Coast, and inshore shrimp assessment update; November 30 - December 2, 2010/CSAS Proceedings"
Canada,PRO 2011/074,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_074-eng.html,"Proceedings of the Pacific Region Science Advisory Process on Pacific ocean perch in Queen Charlotte Sound, British Columbia; November 24, 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Pacific Region Science Advisory Process on Pacific ocean perch in Queen Charlotte Sound, British Columbia; November 24, 2010/CSAS Proceedings"
Canada,PRO 2011/075,2011,UFO,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_075-eng.html,"Proceedings of the Regional Advisory Meeting on the biological sampling of Pacific Herring, and factors influencing the variability in Pacific Herring egg layers and considerations to stock assessment; January 18-20, 2011",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Regional Advisory Meeting on the biological sampling of Pacific Herring, and factors influencing the variability in Pacific Herring egg layers and considerations to stock assessment; January 18-20, 2011/CSAS Proceedings"
Canada,SAR 2011/001,2011,UFO,DFO,CSAS Science Advisory Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_001-eng.html,Assessment of Atlantic Halibut on the Scotian Shelf and Southern Grand Banks (NAFO Divisions 3NOPs4VWX5Zc),DFO-MPO,DFO-MPO,DFO-MPO/Assessment of Atlantic Halibut on the Scotian Shelf and Southern Grand Banks (NAFO Divisions 3NOPs4VWX5Zc)/CSAS Science Advisory Report
Canada,SAR 2011/002,2011,UFO,DFO,CSAS Science Advisory Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_002-eng.html,"Assessment of snow crab in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)",DFO-MPO,DFO-MPO,"DFO-MPO/Assessment of snow crab in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)/CSAS Science Advisory Report"
Canada,SAR 2011/003,2011,UFO,DFO,CSAS Science Advisory Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_003-eng.html,Assessment of Divisions 2G-3K Northern Shrimp,DFO-MPO,DFO-MPO,DFO-MPO/Assessment of Divisions 2G-3K Northern Shrimp/CSAS Science Advisory Report
Canada,SAR 2011/004,2011,UFO,DFO,CSAS Science Advisory Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_004-eng.html,Recovery Potential Assessment for Lake Utopia Rainbow Smelt (Osmerus mordax) Designatable Units,DFO-MPO,DFO-MPO,DFO-MPO/Recovery Potential Assessment for Lake Utopia Rainbow Smelt (Osmerus mordax) Designatable Units/CSAS Science Advisory Report
Canada,SAR 2011/005,2011,UFO,DFO,CSAS Science Advisory Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_005-eng.html,"Assessment of Lumpfish in the Gulf of St. Lawrence (3Pn, 4RST) in 2010",DFO-MPO,DFO-MPO,"DFO-MPO/Assessment of Lumpfish in the Gulf of St. Lawrence (3Pn, 4RST) in 2010/CSAS Science Advisory Report"
Canada,SAR 2011/006,2011,UFO,DFO,CSAS Science Advisory Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_006-eng.html,Assessment of shrimp stocks in the Estuary and Gulf of St. Lawrence in 2010,DFO-MPO,DFO-MPO,DFO-MPO/Assessment of shrimp stocks in the Estuary and Gulf of St. Lawrence in 2010/CSAS Science Advisory Report
Canada,SAR 2011/007,2011,UFO,DFO,CSAS Science Advisory Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_007-eng.html,Assessment of the Quebec North Shore (Division 4S) herring stocks in 2010,DFO-MPO,DFO-MPO,DFO-MPO/Assessment of the Quebec North Shore (Division 4S) herring stocks in 2010/CSAS Science Advisory Report
Canada,SAR 2011/008,2011,UFO,DFO,CSAS Science Advisory Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_008-eng.html,Assessment of the Estuary and Gulf of St. Lawrence (Divisions 4RST) Capelin Stock in 2010,DFO-MPO,DFO-MPO,DFO-MPO/Assessment of the Estuary and Gulf of St. Lawrence (Divisions 4RST) Capelin Stock in 2010/CSAS Science Advisory Report
